	target_text	input_text	prefix
2085	Is it useful as a meter? If you are using the CV supply, will it show the current draw (amps)?	"Regulated power supply with triple outputs. This high quality linear power supply has three outputs: two outputs are continuously adjustable at 0-30V DC and 0-5A, and the third output is fixed at 5V DC and 3A. What\'s more, the two outputs can be used either in independent, series or parallel mode, providing either two independent outputs, or one output with twice the voltage or twice the current output, up to 60V or 10A. The unit comes with 4 color LED displays, providing accurate and clearly visible readout for the voltage and current value. LED displays are new trend in instrumentation, because they are more durable and easily visible even in dark environment. This unit has toggle switch at the back that allows you to operate it in 110V AC . retails well over $400. Please email us with any questions, our hard-working staff will answer every email in no time! Features & Specifications: Easy control for both current and voltage outputs Dual adjustable outputs: 0-30V and 0-5A Fixed output: 5V and 3A Input voltage: 110V AC switchable Line regulation: CV &lt;= 0.01% + 2 mV, CC &lt;= 0.2% + 2 mA&gt; Load Regulation: CV &lt;= 0.01% + 3mV, CC &lt;= 0.2% + 3 mA Ripple noise: CV &lt;= 0.5 mV RMS, CC &lt;= 3 mA RMS Protection: constant current and short-circuit protection Display reading accuracy: +/-1% for voltage and +/-2% for current Environment: 0-40C, relative humidity &lt; 90% Size: 14"" x 10"" x 8"" Weight: 25 lbs."	ask_question
2086	This price include the rotor?	Scilogex D2012 Personal Micro-Centrifuge, 15000rpm, 15100xg, comes with 12 place rotor - 2mL x 12. 0.2mL, 0.5mL adapters available. Compact design. Large LCD display provides Battery life and coarse speed setting.Fine speed controlled by triggers. Whisper quiet operation. Brushless motor drive, maintenance free. Over-speed detection protects specimens. Pulse operation for quick spins. Automatic door lock. Voltage: Single-Phase, 110V, 60Hz, 5A. 2 year warranty. Scilogex #: 91101511.	ask_question
2087	is there an option for 5ml tubes?	Scilogex D2012 Personal Micro-Centrifuge, 15000rpm, 15100xg, comes with 12 place rotor - 2mL x 12. 0.2mL, 0.5mL adapters available. Compact design. Large LCD display provides Battery life and coarse speed setting.Fine speed controlled by triggers. Whisper quiet operation. Brushless motor drive, maintenance free. Over-speed detection protects specimens. Pulse operation for quick spins. Automatic door lock. Voltage: Single-Phase, 110V, 60Hz, 5A. 2 year warranty. Scilogex #: 91101511.	ask_question
2088	Does it come with 2ml, or .5ml vials for specimens. If not, what vials do you recommend?	Scilogex D2012 Personal Micro-Centrifuge, 15000rpm, 15100xg, comes with 12 place rotor - 2mL x 12. 0.2mL, 0.5mL adapters available. Compact design. Large LCD display provides Battery life and coarse speed setting.Fine speed controlled by triggers. Whisper quiet operation. Brushless motor drive, maintenance free. Over-speed detection protects specimens. Pulse operation for quick spins. Automatic door lock. Voltage: Single-Phase, 110V, 60Hz, 5A. 2 year warranty. Scilogex #: 91101511.	ask_question
2089	What comes in the box?	Winch motor is 5.5 horsepower series wound motor. 3-stage planetary gear reduction ratio is 180:1. It has 11/32 inches x 100 feet (8.2 millimeter x 28.5 meter) long synthetic rope. It includes 12 feet remote control. It includes 4 way steel roller fairlead.	ask_question
2090	Does this unit have the wireless/wired remote?	Winch motor is 5.5 horsepower series wound motor. 3-stage planetary gear reduction ratio is 180:1. It has 11/32 inches x 100 feet (8.2 millimeter x 28.5 meter) long synthetic rope. It includes 12 feet remote control. It includes 4 way steel roller fairlead.	ask_question
2091	Does this come with the free winch cover deal?	Winch motor is 5.5 horsepower series wound motor. 3-stage planetary gear reduction ratio is 180:1. It has 11/32 inches x 100 feet (8.2 millimeter x 28.5 meter) long synthetic rope. It includes 12 feet remote control. It includes 4 way steel roller fairlead.	ask_question
2092	Do you think is good for a wet weather? here rains a lot and I don't know if it will rust or get wet inside and broke?	Winch motor is 5.5 horsepower series wound motor. 3-stage planetary gear reduction ratio is 180:1. It has 11/32 inches x 100 feet (8.2 millimeter x 28.5 meter) long synthetic rope. It includes 12 feet remote control. It includes 4 way steel roller fairlead.	ask_question
2093	Is this winch electric or hydraulic?	Winch motor is 5.5 horsepower series wound motor. 3-stage planetary gear reduction ratio is 180:1. It has 11/32 inches x 100 feet (8.2 millimeter x 28.5 meter) long synthetic rope. It includes 12 feet remote control. It includes 4 way steel roller fairlead.	ask_question
2094	How long do you users think it will hold up until respray is needed?	SlipDoctors slip resistant spray will create a durable, flat textured finish that sticks firmly to most any surface. Increased surface traction creates a safer walking surface that will reduce the likelihood of a slip-and-fall accident. Friendly to bare feet, lead-free, chemical, gas and oil resistant, for use indoors or outdoors. It is ideal for any surface that is slick when wet. Can be used on fiberglass, concrete, metal, fiberglass, tiles, VCT, porcelain and many other surfaces. Eliminates need for bathmats. Slip resistant; easy to clean. Long Lasting. Dries in 20 minutes or less. Maximum durability and strong adhesion. Ease of application: convenient aerosol spray can. Ideal for coating smaller or irregularly shaped surfaces and designed for interior and exterior use. Grit: no sharp edges, friendly to bare feet. Coverage: up to 15 square feet per can. Application temperature: 50 to 90 degrees F/ 10 to 32 degrees C. Dry to touch: dries quickly in 10 to 20 minutes. Dry to handle: can be handled or recoated in approximately 1 hour. Dries hard: allow 24 hours at 77 degrees F/25 degrees C before subjecting to heavy foot traffic. Permanent: yes, but can be removed by sanding. Lead free: pigments contain no lead. CFCs (Chlorofluorocarbon): contains no CFCs or other substances which deplete the ozone layer. VOC percent: meets VOC standards; 80 percent - slip resistant coating. Excellent gas and oil resistant. Clean up: clean valve immediately after each use by holding can upside down and spraying until clear gas comes out (3-5 seconds). If spray valve becomes clogged, pull off and clean in lacquer thinner.	ask_question
2095	Will this work well with a resurfaced fiberglass tub?	SlipDoctors slip resistant spray will create a durable, flat textured finish that sticks firmly to most any surface. Increased surface traction creates a safer walking surface that will reduce the likelihood of a slip-and-fall accident. Friendly to bare feet, lead-free, chemical, gas and oil resistant, for use indoors or outdoors. It is ideal for any surface that is slick when wet. Can be used on fiberglass, concrete, metal, fiberglass, tiles, VCT, porcelain and many other surfaces. Eliminates need for bathmats. Slip resistant; easy to clean. Long Lasting. Dries in 20 minutes or less. Maximum durability and strong adhesion. Ease of application: convenient aerosol spray can. Ideal for coating smaller or irregularly shaped surfaces and designed for interior and exterior use. Grit: no sharp edges, friendly to bare feet. Coverage: up to 15 square feet per can. Application temperature: 50 to 90 degrees F/ 10 to 32 degrees C. Dry to touch: dries quickly in 10 to 20 minutes. Dry to handle: can be handled or recoated in approximately 1 hour. Dries hard: allow 24 hours at 77 degrees F/25 degrees C before subjecting to heavy foot traffic. Permanent: yes, but can be removed by sanding. Lead free: pigments contain no lead. CFCs (Chlorofluorocarbon): contains no CFCs or other substances which deplete the ozone layer. VOC percent: meets VOC standards; 80 percent - slip resistant coating. Excellent gas and oil resistant. Clean up: clean valve immediately after each use by holding can upside down and spraying until clear gas comes out (3-5 seconds). If spray valve becomes clogged, pull off and clean in lacquer thinner.	ask_question
2096	will it work on plastic and also slate?	SlipDoctors slip resistant spray will create a durable, flat textured finish that sticks firmly to most any surface. Increased surface traction creates a safer walking surface that will reduce the likelihood of a slip-and-fall accident. Friendly to bare feet, lead-free, chemical, gas and oil resistant, for use indoors or outdoors. It is ideal for any surface that is slick when wet. Can be used on fiberglass, concrete, metal, fiberglass, tiles, VCT, porcelain and many other surfaces. Eliminates need for bathmats. Slip resistant; easy to clean. Long Lasting. Dries in 20 minutes or less. Maximum durability and strong adhesion. Ease of application: convenient aerosol spray can. Ideal for coating smaller or irregularly shaped surfaces and designed for interior and exterior use. Grit: no sharp edges, friendly to bare feet. Coverage: up to 15 square feet per can. Application temperature: 50 to 90 degrees F/ 10 to 32 degrees C. Dry to touch: dries quickly in 10 to 20 minutes. Dry to handle: can be handled or recoated in approximately 1 hour. Dries hard: allow 24 hours at 77 degrees F/25 degrees C before subjecting to heavy foot traffic. Permanent: yes, but can be removed by sanding. Lead free: pigments contain no lead. CFCs (Chlorofluorocarbon): contains no CFCs or other substances which deplete the ozone layer. VOC percent: meets VOC standards; 80 percent - slip resistant coating. Excellent gas and oil resistant. Clean up: clean valve immediately after each use by holding can upside down and spraying until clear gas comes out (3-5 seconds). If spray valve becomes clogged, pull off and clean in lacquer thinner.	ask_question
